Student ID,Group,Account ID
5929,РК3,6929
5930,ИУ2,6930
5931,ФМ3,6931
5932,ИУ2,6932
5933,АК3,6933
5934,МТ5,6934
5935,АК5,6935
5936,МТ3,6936
5937,РК1,6937
5938,ИУ1,6938
5939,РК1,6939
5940,ИУ4,6940
5941,АК5,6941
5942,РК2,6942
5943,РК2,6943
5944,ИУ1,6944
5945,ИУ4,6945
5946,ИУ2,6946
5947,ИУ4,6947
5948,РК4,6948
5949,ФМ4,6949
5950,ФМ5,6950
5951,ФМ1,6951
5952,ИУ2,6952
5953,ФМ3,6953
5954,ИУ1,6954
5955,МТ2,6955
5956,МТ4,6956
5957,ИУ2,6957
5958,МТ2,6958
5959,РК3,6959
5960,ИУ1,6960
5961,АК4,6961
5962,РК5,6962
5963,АК4,6963
5964,РК3,6964
5965,МТ2,6965
5966,РК1,6966
5967,ИУ1,6967
5968,ФМ5,6968
5969,РК4,6969
5970,РК4,6970
5971,АК1,6971
5972,АК1,6972
5973,АК3,6973
5974,РК2,6974
5975,АК5,6975
5976,ИУ4,6976
5977,АК4,6977
5978,МТ1,6978
5979,АК3,6979
5980,АК1,6980
5981,ИУ5,6981
5982,АК2,6982
5983,ФМ4,6983
5984,АК4,6984
5985,РК1,6985
5986,МТ3,6986
5987,ИУ4,6987
5988,АК2,6988
5989,ИУ2,6989
5990,АК1,6990
5991,РК3,6991
5992,МТ5,6992
5993,ИУ5,6993
5994,ИУ2,6994
5995,ИУ5,6995
5996,ИУ5,6996
5997,РК5,6997
5998,ФМ4,6998
5999,ИУ5,6999
6000,МТ2,7000
6001,ФМ5,7001
6002,МТ2,7002
6003,МТ3,7003
6004,ИУ4,7004
6005,ИУ2,7005
6006,РК1,7006
6007,МТ1,7007
6008,ИУ2,7008
6009,ФМ4,7009
6010,РК4,7010
6011,АК4,7011
6012,МТ5,7012
6013,ФМ5,7013
6014,РК4,7014
6015,АК5,7015
6016,АК1,7016
6017,ИУ2,7017
6018,МТ5,7018
6019,ИУ3,7019
6020,РК5,7020
6021,ИУ3,7021
6022,ФМ1,7022
6023,РК4,7023
6024,АК4,7024
6025,ИУ3,7025
6026,РК1,7026
6027,ФМ2,7027
6028,РК5,7028
6029,АК4,7029
6030,ФМ4,7030
6031,АК3,7031
6032,МТ5,7032
6033,МТ5,7033
6034,МТ2,7034
6035,АК1,7035
6036,ИУ1,7036
6037,ИУ4,7037
6038,ФМ4,7038
6039,ИУ2,7039
6040,АК4,7040
6041,АК1,7041
6042,АК1,7042
6043,ИУ2,7043
6044,ФМ5,7044
6045,ФМ5,7045
6046,АК2,7046
6047,РК5,7047
6048,РК5,7048
6049,ФМ3,7049
6050,АК3,7050
6051,МТ3,7051
6052,РК5,7052
6053,ФМ4,7053
6054,ИУ5,7054
6055,РК2,7055
6056,ФМ4,7056
6057,АК3,7057
6058,РК5,7058
6059,РК3,7059
6060,МТ1,7060
6061,АК4,7061
6062,ФМ3,7062
6063,ФМ2,7063
6064,МТ4,7064
6065,АК5,7065
6066,ФМ2,7066
6067,МТ3,7067
6068,МТ5,7068
6069,ИУ1,7069
6070,МТ3,7070
6071,МТ5,7071
6072,РК4,7072
6073,АК2,7073
6074,АК4,7074
6075,РК1,7075
6076,АК5,7076
6077,ИУ4,7077
6078,ФМ3,7078
6079,РК5,7079
6080,МТ2,7080
6081,МТ3,7081
6082,МТ2,7082
6083,МТ4,7083
6084,МТ5,7084
6085,ИУ1,7085
6086,РК2,7086
6087,РК1,7087
6088,АК3,7088
6089,ФМ1,7089
6090,АК1,7090
6091,ИУ1,7091
6092,ФМ5,7092
6093,МТ5,7093
6094,РК4,7094
6095,МТ2,7095
6096,МТ2,7096
6097,ФМ3,7097
6098,ИУ5,7098
6099,МТ4,7099
6100,РК5,7100
6101,ИУ3,7101
6102,РК3,7102
6103,МТ1,7103
6104,АК3,7104
6105,АК4,7105
6106,ИУ2,7106
6107,ФМ2,7107
6108,ИУ3,7108
6109,ФМ4,7109
6110,АК4,7110
6111,АК3,7111
6112,АК1,7112
6113,РК5,7113
6114,МТ1,7114
6115,МТ3,7115
6116,ФМ2,7116
6117,ИУ5,7117
6118,АК4,7118
6119,РК5,7119
6120,МТ3,7120
6121,МТ2,7121
6122,РК4,7122
6123,АК5,7123
6124,РК4,7124
6125,МТ2,7125
6126,ИУ2,7126
6127,ФМ5,7127
6128,АК1,7128
6129,РК2,7129
6130,ИУ1,7130
6131,МТ4,7131
6132,ФМ3,7132
6133,МТ4,7133
6134,МТ2,7134
6135,АК3,7135
6136,РК1,7136
6137,ИУ3,7137
6138,ИУ2,7138
6139,РК2,7139
6140,АК2,7140
6141,АК2,7141
6142,РК1,7142
6143,АК5,7143
6144,АК1,7144
6145,РК3,7145
6146,АК2,7146
6147,АК3,7147
6148,ФМ5,7148
6149,ФМ3,7149
6150,РК5,7150
6151,ФМ1,7151
6152,РК5,7152
6153,МТ4,7153
6154,МТ1,7154
6155,ФМ5,7155
6156,АК1,7156
6157,МТ2,7157
6158,ФМ2,7158
6159,ФМ4,7159
6160,МТ5,7160
6161,МТ4,7161
6162,РК1,7162
6163,РК1,7163
6164,ИУ2,7164
6165,МТ4,7165
6166,ФМ3,7166
6167,РК5,7167
6168,ИУ1,7168
6169,ФМ1,7169
6170,РК2,7170
6171,ИУ4,7171
6172,АК5,7172
6173,МТ3,7173
6174,РК2,7174
6175,АК3,7175
6176,РК5,7176
6177,ФМ3,7177
6178,РК2,7178
6179,ФМ2,7179
6180,ИУ1,7180
6181,РК3,7181
6182,РК2,7182
6183,ФМ5,7183
6184,ИУ5,7184
6185,ИУ3,7185
6186,ФМ3,7186
6187,МТ2,7187
6188,ФМ3,7188
6189,ИУ1,7189
6190,ФМ5,7190
6191,МТ1,7191
6192,РК4,7192
6193,АК2,7193
6194,ИУ4,7194
6195,ИУ5,7195
6196,МТ1,7196
6197,МТ1,7197
6198,ФМ1,7198
6199,РК1,7199
6200,ИУ1,7200
6201,АК5,7201
6202,ИУ5,7202
6203,АК5,7203
6204,АК4,7204
6205,РК5,7205
6206,МТ3,7206
6207,МТ4,7207
6208,АК2,7208
6209,АК1,7209
6210,ИУ3,7210
6211,РК2,7211
6212,ФМ5,7212
6213,РК2,7213
6214,ФМ3,7214
6215,МТ1,7215
6216,МТ5,7216
6217,МТ5,7217
6218,ИУ4,7218
6219,ФМ4,7219
6220,ИУ1,7220
6221,ИУ1,7221
6222,ИУ2,7222
6223,ИУ1,7223
6224,ФМ2,7224
6225,АК2,7225
6226,ИУ5,7226
6227,АК5,7227
6228,ФМ5,7228
6229,ИУ4,7229
6230,ИУ1,7230
6231,ИУ3,7231
6232,АК2,7232
6233,ИУ3,7233
6234,МТ1,7234
6235,ФМ5,7235
6236,АК1,7236
6237,ФМ5,7237
6238,МТ4,7238
6239,РК3,7239
6240,МТ1,7240
6241,РК1,7241
6242,МТ3,7242
6243,ИУ5,7243
6244,ФМ4,7244
6245,РК3,7245
6246,ИУ4,7246
6247,ФМ2,7247
6248,ФМ3,7248
6249,ФМ4,7249
6250,АК2,7250
6251,ИУ3,7251
6252,ИУ5,7252
6253,АК3,7253
6254,АК4,7254
6255,ФМ5,7255
6256,ИУ1,7256
6257,АК3,7257
6258,РК5,7258
6259,ФМ4,7259
6260,АК5,7260
6261,РК4,7261
6262,МТ2,7262
6263,РК4,7263
6264,ФМ3,7264
6265,РК4,7265
6266,РК2,7266
6267,ФМ1,7267
6268,ФМ1,7268
6269,МТ1,7269
6270,РК1,7270
6271,МТ1,7271
6272,РК4,7272
6273,РК5,7273
6274,АК2,7274
6275,ИУ1,7275
6276,МТ4,7276
6277,РК1,7277
6278,АК1,7278
6279,РК3,7279
6280,ИУ4,7280
6281,МТ1,7281
6282,ИУ3,7282
6283,ИУ4,7283
6284,МТ5,7284
6285,РК2,7285
6286,АК2,7286
6287,МТ5,7287
6288,ФМ5,7288
6289,ФМ4,7289
6290,РК1,7290
6291,АК3,7291
6292,ИУ4,7292
6293,ФМ1,7293
6294,ФМ1,7294
6295,ФМ3,7295
6296,ФМ4,7296
6297,АК4,7297
6298,ИУ5,7298
6299,АК3,7299
6300,РК4,7300
6301,ИУ2,7301
6302,ИУ1,7302
6303,АК2,7303
6304,АК4,7304
6305,АК5,7305
6306,РК3,7306
6307,ИУ1,7307
6308,АК4,7308
6309,ФМ3,7309
6310,ФМ4,7310
6311,ФМ4,7311
6312,РК2,7312
6313,ФМ2,7313
6314,ИУ1,7314
6315,РК5,7315
6316,АК1,7316
6317,МТ2,7317
6318,ИУ3,7318
6319,ИУ3,7319
6320,АК5,7320
6321,АК2,7321
6322,ИУ2,7322
6323,РК4,7323
6324,ИУ5,7324
6325,РК3,7325
6326,ИУ4,7326
6327,МТ1,7327
6328,АК2,7328
6329,ФМ1,7329
6330,ИУ3,7330
6331,РК5,7331
6332,АК3,7332
6333,МТ1,7333
6334,МТ5,7334
6335,ИУ2,7335
6336,МТ2,7336
6337,РК4,7337
6338,АК3,7338
6339,АК4,7339
6340,РК3,7340
6341,ФМ1,7341
6342,МТ1,7342
6343,ФМ1,7343
6344,РК5,7344
6345,РК2,7345
6346,МТ2,7346
6347,АК2,7347
6348,ИУ1,7348
6349,ФМ2,7349
6350,МТ5,7350
6351,МТ5,7351
6352,ФМ4,7352
6353,РК3,7353
6354,РК2,7354
6355,МТ1,7355
6356,ИУ3,7356
6357,АК3,7357
6358,АК4,7358
6359,РК5,7359
6360,РК1,7360
6361,ИУ2,7361
6362,ИУ3,7362
6363,АК2,7363
6364,РК4,7364
6365,РК4,7365
6366,ИУ1,7366
6367,МТ1,7367
6368,МТ2,7368
6369,ФМ2,7369
6370,ФМ4,7370
6371,МТ1,7371
6372,ИУ2,7372
6373,МТ1,7373
6374,ФМ2,7374
6375,АК3,7375
6376,РК2,7376
6377,МТ3,7377
6378,АК5,7378
6379,ФМ5,7379
6380,РК2,7380
6381,РК4,7381
6382,ИУ1,7382
6383,МТ5,7383
6384,ИУ1,7384
6385,МТ4,7385
6386,РК2,7386
6387,РК2,7387
6388,МТ2,7388
6389,ИУ1,7389
6390,МТ2,7390
6391,РК3,7391
6392,ФМ1,7392
6393,АК4,7393
6394,АК4,7394
6395,ФМ3,7395
6396,РК4,7396
6397,АК1,7397
6398,РК4,7398
6399,РК2,7399
6400,РК1,7400
6401,АК1,7401
6402,МТ2,7402
6403,МТ4,7403
6404,РК5,7404
6405,РК1,7405
6406,ИУ5,7406
6407,ФМ3,7407
6408,ФМ5,7408
6409,ИУ3,7409
6410,МТ2,7410
6411,МТ1,7411
6412,МТ3,7412
6413,ИУ5,7413
6414,ФМ4,7414
6415,РК5,7415
6416,АК3,7416
6417,ФМ5,7417
6418,РК5,7418
6419,ИУ5,7419
6420,РК4,7420
6421,ФМ3,7421
6422,МТ4,7422
6423,ИУ1,7423
6424,ФМ4,7424
6425,АК3,7425
6426,РК3,7426
6427,ИУ1,7427
6428,МТ5,7428
6429,ИУ5,7429
6430,МТ3,7430
6431,ФМ1,7431
6432,АК2,7432
6433,РК1,7433
6434,РК4,7434
6435,ИУ5,7435
6436,МТ3,7436
6437,АК1,7437
6438,АК4,7438
6439,ФМ3,7439
6440,МТ5,7440
6441,ИУ5,7441
6442,ФМ5,7442
6443,ИУ3,7443
6444,ИУ4,7444
6445,РК1,7445
6446,ИУ5,7446
6447,АК2,7447
6448,РК5,7448
6449,РК4,7449
6450,ФМ1,7450
6451,РК4,7451
6452,ФМ5,7452
6453,ФМ1,7453
6454,МТ2,7454
6455,ИУ2,7455
6456,АК1,7456
6457,АК5,7457
6458,ИУ3,7458
6459,ИУ2,7459
6460,ФМ2,7460
6461,АК2,7461
6462,РК3,7462
6463,МТ4,7463
6464,РК1,7464
6465,МТ3,7465
6466,АК4,7466
6467,АК1,7467
6468,ФМ3,7468
6469,ФМ5,7469
6470,МТ3,7470
6471,ФМ3,7471
6472,АК3,7472
6473,АК4,7473
6474,ИУ5,7474
6475,ИУ2,7475
6476,РК2,7476
6477,ИУ5,7477
6478,АК3,7478
6479,ФМ5,7479
6480,РК5,7480
6481,МТ2,7481
6482,МТ1,7482
6483,РК3,7483
6484,ИУ5,7484
6485,МТ2,7485
6486,МТ5,7486
6487,ФМ5,7487
6488,МТ2,7488
6489,МТ3,7489
6490,ФМ2,7490
6491,ИУ4,7491
6492,МТ4,7492
6493,МТ4,7493
6494,РК3,7494
6495,АК5,7495
6496,ФМ1,7496
6497,РК5,7497
6498,РК2,7498
6499,АК4,7499
6500,РК1,7500
6501,ФМ4,7501
6502,АК1,7502
6503,МТ5,7503
6504,АК2,7504
6505,АК5,7505
6506,МТ3,7506
6507,МТ5,7507
6508,ИУ5,7508
6509,РК3,7509
6510,ФМ4,7510
6511,МТ1,7511
6512,ИУ1,7512
6513,МТ3,7513
6514,РК5,7514
6515,ФМ5,7515
6516,РК1,7516
6517,АК4,7517
6518,ФМ4,7518
6519,РК5,7519
6520,ФМ3,7520
6521,ИУ2,7521
6522,АК2,7522
6523,АК4,7523
6524,МТ2,7524
6525,АК3,7525
6526,РК4,7526
6527,ИУ3,7527
6528,ФМ2,7528
6529,МТ4,7529
6530,ИУ2,7530
6531,ФМ5,7531
6532,АК4,7532
6533,РК5,7533
6534,ИУ3,7534
6535,ИУ5,7535
6536,МТ3,7536
6537,ИУ3,7537
6538,АК1,7538
6539,ИУ5,7539
6540,АК5,7540
6541,ФМ5,7541
6542,ИУ1,7542
6543,ФМ4,7543
6544,ИУ4,7544
6545,МТ2,7545
6546,ИУ5,7546
6547,РК2,7547
6548,АК4,7548
6549,АК1,7549
6550,ФМ1,7550
6551,ФМ4,7551
6552,АК1,7552
6553,ИУ1,7553
6554,АК3,7554
6555,МТ1,7555
6556,РК3,7556
6557,РК5,7557
6558,АК5,7558
6559,ИУ2,7559
6560,АК2,7560
6561,АК1,7561
6562,РК2,7562
6563,АК5,7563
6564,ИУ5,7564
6565,ИУ2,7565
6566,ИУ2,7566
6567,РК2,7567
6568,АК4,7568
6569,АК1,7569
6570,ИУ5,7570
6571,МТ3,7571
6572,АК4,7572
6573,АК4,7573
6574,МТ3,7574
6575,АК2,7575
6576,ИУ1,7576
6577,ФМ1,7577
6578,ФМ4,7578
6579,МТ5,7579
6580,ФМ1,7580
6581,ФМ1,7581
6582,РК4,7582
6583,ИУ3,7583
6584,АК3,7584
6585,РК5,7585
6586,АК5,7586
6587,МТ3,7587
6588,ИУ5,7588
6589,АК5,7589
6590,МТ3,7590
6591,ИУ2,7591
6592,ИУ3,7592
6593,ФМ2,7593
6594,МТ1,7594
6595,АК1,7595
6596,ФМ4,7596
6597,АК2,7597
6598,РК1,7598
6599,РК4,7599
6600,АК3,7600
6601,АК5,7601
6602,РК3,7602
6603,МТ1,7603
6604,РК2,7604
6605,МТ5,7605
6606,МТ5,7606
6607,РК1,7607
6608,РК2,7608
6609,РК3,7609
6610,ИУ4,7610
6611,РК2,7611
6612,ФМ5,7612
6613,МТ5,7613
6614,ФМ1,7614
6615,АК1,7615
6616,РК5,7616
6617,ФМ1,7617
6618,ИУ1,7618
6619,АК3,7619
6620,РК3,7620
6621,МТ4,7621
6622,РК1,7622
6623,ИУ5,7623
6624,РК4,7624
6625,ФМ4,7625
6626,МТ3,7626
6627,ФМ3,7627
6628,ИУ5,7628
6629,ФМ1,7629
6630,ИУ3,7630
6631,ФМ1,7631
6632,РК4,7632
6633,МТ5,7633
6634,РК2,7634
6635,АК2,7635
6636,АК4,7636
6637,ФМ5,7637
6638,ФМ2,7638
6639,РК1,7639
6640,АК4,7640
6641,ИУ2,7641
6642,АК5,7642
6643,МТ2,7643
6644,ФМ3,7644
6645,АК1,7645
6646,РК2,7646
6647,РК3,7647
6648,МТ3,7648
6649,ИУ3,7649
6650,ФМ1,7650
6651,МТ1,7651
6652,РК2,7652
6653,ФМ2,7653
6654,АК2,7654
6655,ИУ4,7655
6656,МТ2,7656
6657,ИУ5,7657
6658,ИУ2,7658
6659,РК3,7659
6660,ИУ1,7660
6661,РК5,7661
6662,АК4,7662
6663,ФМ5,7663
6664,МТ1,7664
6665,ФМ3,7665
6666,ФМ5,7666
6667,ФМ3,7667
6668,ФМ3,7668
6669,АК5,7669
6670,АК3,7670
6671,ИУ4,7671
6672,МТ5,7672
6673,МТ5,7673
6674,ИУ2,7674
6675,АК5,7675
6676,ФМ5,7676
6677,ИУ1,7677
6678,АК2,7678
6679,ИУ3,7679
6680,ИУ3,7680
6681,МТ4,7681
6682,АК3,7682
6683,ИУ4,7683
6684,МТ3,7684
6685,РК4,7685
6686,ФМ2,7686
6687,ФМ1,7687
6688,МТ5,7688
6689,МТ2,7689
6690,ИУ3,7690
6691,МТ1,7691
6692,РК2,7692
6693,РК5,7693
6694,РК1,7694
6695,АК5,7695
6696,ФМ2,7696
6697,МТ3,7697
6698,ИУ1,7698
6699,РК3,7699
6700,РК2,7700
6701,РК1,7701
6702,РК3,7702
6703,МТ2,7703
6704,ФМ2,7704
6705,МТ3,7705
6706,АК3,7706
6707,АК4,7707
6708,АК2,7708
6709,ИУ4,7709
6710,ИУ5,7710
6711,ИУ4,7711
6712,МТ5,7712
6713,РК1,7713
6714,АК3,7714
6715,ИУ5,7715
6716,МТ5,7716
6717,ИУ5,7717
6718,РК1,7718
6719,ИУ4,7719
6720,АК3,7720
6721,РК3,7721
6722,МТ3,7722
6723,РК1,7723
6724,ИУ5,7724
6725,ФМ4,7725
6726,МТ5,7726
6727,АК2,7727
6728,МТ4,7728
6729,ФМ4,7729
6730,РК1,7730
6731,ФМ3,7731
6732,МТ2,7732
6733,ИУ5,7733
6734,РК5,7734
6735,АК3,7735
6736,МТ2,7736
6737,АК4,7737
6738,ФМ2,7738
6739,ИУ2,7739
6740,АК4,7740
6741,МТ3,7741
6742,ФМ3,7742
6743,ФМ1,7743
6744,МТ4,7744
6745,ФМ4,7745
6746,АК3,7746
6747,РК1,7747
6748,МТ5,7748
6749,АК2,7749
6750,ФМ2,7750
6751,МТ5,7751
6752,ФМ5,7752
6753,ИУ5,7753
6754,ИУ1,7754
6755,АК1,7755
6756,МТ1,7756
6757,РК2,7757
6758,ФМ4,7758
6759,МТ2,7759
6760,АК5,7760
6761,АК5,7761
6762,МТ4,7762
6763,РК1,7763
6764,ФМ3,7764
6765,РК4,7765
6766,ИУ1,7766
6767,РК5,7767
6768,АК4,7768
6769,РК3,7769
6770,МТ3,7770
6771,РК1,7771
6772,МТ5,7772
6773,АК3,7773
6774,ФМ5,7774
6775,АК2,7775
6776,АК1,7776
6777,ИУ1,7777
6778,ИУ4,7778
6779,ФМ3,7779
6780,АК5,7780
6781,АК3,7781
6782,АК4,7782
6783,РК5,7783
6784,РК1,7784
6785,АК5,7785
6786,МТ3,7786
6787,АК3,7787
6788,АК2,7788
6789,АК2,7789
6790,МТ1,7790
6791,ИУ5,7791
6792,ИУ2,7792
6793,МТ5,7793
6794,ИУ1,7794
6795,РК1,7795
6796,ИУ5,7796
6797,ИУ5,7797
6798,МТ2,7798
6799,МТ1,7799
6800,АК1,7800
6801,ФМ5,7801
6802,АК1,7802
6803,МТ3,7803
6804,АК2,7804
6805,АК4,7805
6806,ФМ3,7806
6807,ФМ4,7807
6808,МТ1,7808
6809,РК3,7809
6810,АК5,7810
6811,АК5,7811
6812,МТ2,7812
6813,ИУ1,7813
6814,ФМ5,7814
6815,РК3,7815
6816,АК2,7816
6817,АК4,7817
6818,РК5,7818
6819,ИУ1,7819
6820,ФМ4,7820
6821,РК1,7821
6822,ФМ2,7822
6823,АК1,7823
6824,МТ4,7824
6825,МТ2,7825
6826,АК2,7826
6827,МТ1,7827
6828,РК5,7828
6829,АК5,7829
6830,МТ2,7830
6831,АК5,7831
6832,ФМ1,7832
6833,РК1,7833
6834,МТ1,7834
6835,АК3,7835
6836,МТ1,7836
6837,МТ5,7837
6838,РК5,7838
6839,РК3,7839
6840,РК4,7840
6841,РК3,7841
6842,РК3,7842
6843,ИУ2,7843
6844,ИУ2,7844
6845,МТ1,7845
6846,РК1,7846
6847,МТ5,7847
6848,ИУ4,7848
6849,ИУ4,7849
6850,РК5,7850
6851,АК1,7851
6852,МТ4,7852
6853,АК4,7853
6854,ФМ5,7854
6855,ИУ5,7855
6856,ИУ1,7856
6857,АК3,7857
6858,МТ2,7858
6859,МТ1,7859
6860,АК5,7860
6861,МТ2,7861
6862,МТ4,7862
6863,РК1,7863
6864,АК3,7864
6865,МТ3,7865
6866,РК1,7866
6867,АК2,7867
6868,РК5,7868
6869,АК4,7869
6870,МТ2,7870
6871,ФМ5,7871
6872,ИУ5,7872
6873,ФМ3,7873
6874,РК3,7874
6875,ИУ4,7875
6876,МТ1,7876
6877,ФМ5,7877
6878,ФМ1,7878
6879,ИУ4,7879
6880,ФМ1,7880
6881,АК1,7881
6882,ФМ2,7882
6883,ФМ2,7883
6884,ИУ2,7884
6885,ФМ2,7885
6886,МТ5,7886
6887,АК4,7887
6888,МТ2,7888
6889,ИУ1,7889
6890,ФМ3,7890
6891,ИУ4,7891
6892,ФМ4,7892
6893,МТ1,7893
6894,ФМ5,7894
6895,АК3,7895
6896,ИУ2,7896
6897,АК3,7897
6898,МТ1,7898
6899,АК3,7899
6900,АК2,7900
6901,АК5,7901
6902,ФМ5,7902
6903,МТ1,7903
6904,ИУ4,7904
6905,ИУ5,7905
6906,РК5,7906
6907,ИУ4,7907
6908,ИУ4,7908
6909,ФМ3,7909
6910,ИУ1,7910
6911,РК1,7911
6912,РК1,7912
6913,РК2,7913
6914,МТ5,7914
6915,РК1,7915
6916,АК3,7916
6917,АК4,7917
6918,РК1,7918
6919,ФМ5,7919
6920,АК3,7920
6921,ИУ5,7921
6922,МТ5,7922
6923,ИУ3,7923
6924,МТ3,7924
6925,РК4,7925
6926,ИУ4,7926
6927,МТ3,7927
6928,ИУ1,7928
6929,АК1,7929
6930,ИУ4,7930
6931,МТ3,7931
6932,МТ1,7932
6933,РК5,7933
6934,АК5,7934
6935,ИУ3,7935
6936,МТ5,7936
6937,ИУ3,7937
6938,АК2,7938
6939,АК1,7939
6940,МТ2,7940
6941,ИУ3,7941
6942,ФМ2,7942
6943,ФМ1,7943
6944,РК5,7944
6945,ИУ1,7945
6946,МТ4,7946
6947,ИУ4,7947
6948,ИУ3,7948
6949,ФМ5,7949
6950,МТ5,7950
6951,ФМ4,7951
6952,МТ5,7952
6953,ФМ5,7953
6954,ИУ2,7954
6955,АК2,7955
6956,ФМ3,7956
6957,МТ4,7957
6958,МТ1,7958
6959,ИУ5,7959
6960,ИУ3,7960
6961,МТ2,7961
6962,РК4,7962
6963,АК3,7963
6964,АК1,7964
6965,ФМ4,7965
6966,ФМ4,7966
6967,АК3,7967
6968,РК3,7968
6969,РК5,7969
6970,ФМ4,7970
6971,МТ1,7971
6972,ФМ5,7972
6973,ИУ3,7973
6974,ФМ2,7974
6975,МТ2,7975
6976,РК3,7976
6977,РК1,7977
6978,МТ3,7978
6979,РК2,7979
6980,АК1,7980
6981,ФМ4,7981
6982,ФМ1,7982
6983,РК2,7983
6984,ИУ3,7984
6985,ИУ3,7985
6986,РК2,7986
6987,ФМ1,7987
6988,ИУ4,7988
6989,ИУ1,7989
6990,АК5,7990
6991,ФМ5,7991
6992,МТ2,7992
6993,АК1,7993
6994,МТ5,7994
6995,АК2,7995
6996,ИУ1,7996
6997,ИУ1,7997
6998,ФМ5,7998
6999,МТ1,7999
7000,АК3,8000
7001,ФМ3,8001
7002,ФМ3,8002
7003,АК1,8003
7004,АК2,8004
7005,ИУ2,8005
7006,АК4,8006
7007,РК4,8007
7008,МТ4,8008
7009,ИУ2,8009
7010,МТ1,8010
7011,АК4,8011
7012,ИУ4,8012
7013,МТ2,8013
7014,МТ2,8014
7015,ИУ3,8015
7016,РК2,8016
7017,ИУ2,8017
7018,АК3,8018
7019,АК5,8019
7020,ИУ3,8020
7021,АК5,8021
7022,АК4,8022
7023,ИУ5,8023
7024,ФМ3,8024
7025,АК1,8025
7026,ИУ2,8026
7027,РК3,8027
7028,РК1,8028
7029,МТ3,8029
7030,АК2,8030
7031,ИУ3,8031
7032,ФМ1,8032
7033,РК5,8033
7034,ФМ4,8034
7035,ФМ1,8035
7036,МТ3,8036
7037,АК2,8037
7038,АК1,8038
7039,ФМ1,8039
7040,ФМ2,8040
7041,ИУ4,8041
7042,МТ5,8042
7043,ИУ5,8043
7044,ФМ1,8044
7045,МТ2,8045
7046,АК5,8046
7047,ИУ4,8047
7048,АК1,8048
7049,МТ4,8049
7050,РК4,8050
7051,ФМ2,8051
7052,ФМ1,8052
7053,МТ5,8053
7054,ИУ3,8054
7055,РК4,8055
7056,РК1,8056
7057,ФМ3,8057
7058,ИУ1,8058
7059,РК1,8059
7060,ФМ3,8060
7061,ИУ1,8061
7062,ФМ2,8062
7063,ИУ1,8063
7064,РК1,8064
7065,РК3,8065
7066,МТ2,8066
7067,ИУ1,8067
7068,ИУ3,8068
7069,РК2,8069
7070,ИУ2,8070
7071,РК1,8071
7072,ФМ5,8072
7073,ФМ3,8073
7074,ИУ2,8074
7075,ФМ5,8075
7076,АК3,8076
7077,АК4,8077
7078,МТ1,8078
7079,ИУ5,8079
7080,РК3,8080
7081,МТ2,8081
7082,МТ5,8082
7083,МТ4,8083
7084,ИУ2,8084
7085,МТ3,8085
7086,РК5,8086
7087,РК3,8087
7088,МТ2,8088
7089,РК5,8089
7090,ИУ2,8090
7091,ИУ3,8091
7092,РК1,8092
7093,ФМ1,8093
7094,АК1,8094
7095,ФМ5,8095
7096,МТ2,8096
7097,АК2,8097
7098,МТ4,8098
7099,МТ1,8099
7100,ФМ3,8100
7101,МТ3,8101
7102,ИУ3,8102
7103,АК5,8103
7104,МТ2,8104
7105,ФМ1,8105
7106,ИУ5,8106
7107,МТ2,8107
7108,РК5,8108
7109,РК4,8109
7110,РК2,8110
7111,ФМ1,8111
7112,МТ5,8112
7113,ИУ1,8113
7114,АК3,8114
7115,РК1,8115
7116,ИУ3,8116
7117,АК2,8117
7118,МТ4,8118
7119,ФМ2,8119
7120,АК3,8120
7121,РК2,8121
7122,ИУ1,8122
7123,АК3,8123
7124,РК4,8124
7125,РК4,8125
7126,МТ4,8126
7127,ФМ1,8127
7128,РК2,8128
7129,ФМ5,8129
7130,АК3,8130
7131,РК3,8131
7132,РК1,8132
7133,ИУ4,8133
7134,МТ2,8134
7135,ИУ4,8135
7136,ИУ4,8136
7137,ИУ2,8137
7138,ФМ1,8138
7139,ИУ1,8139
7140,ИУ2,8140
7141,РК2,8141
7142,МТ2,8142
7143,АК3,8143
7144,ИУ5,8144
7145,АК2,8145
7146,МТ3,8146
7147,МТ3,8147
7148,ФМ1,8148
7149,АК2,8149
7150,МТ4,8150
7151,РК1,8151
7152,РК4,8152
7153,АК2,8153
7154,ИУ5,8154
7155,АК2,8155
7156,АК3,8156
7157,ИУ5,8157
7158,ФМ4,8158
7159,МТ2,8159
7160,МТ1,8160
7161,АК1,8161
7162,ФМ4,8162
7163,РК2,8163
7164,РК2,8164
7165,ФМ2,8165
7166,ФМ1,8166
7167,МТ4,8167
7168,РК4,8168
7169,ИУ4,8169
7170,АК1,8170
7171,ИУ5,8171
7172,МТ5,8172
7173,ФМ1,8173
7174,ИУ1,8174
7175,МТ2,8175
7176,РК2,8176
7177,РК4,8177
7178,АК4,8178
7179,АК5,8179
7180,АК2,8180
7181,МТ3,8181
7182,МТ3,8182
7183,АК2,8183
7184,РК1,8184
7185,РК5,8185
7186,ИУ5,8186
7187,РК2,8187
7188,АК5,8188
7189,ФМ1,8189
7190,РК2,8190
7191,АК1,8191
7192,ИУ5,8192
7193,РК1,8193
7194,РК1,8194
7195,АК5,8195
7196,МТ1,8196
7197,МТ3,8197
7198,АК5,8198
7199,МТ2,8199
7200,АК2,8200
7201,ИУ1,8201
7202,АК4,8202
